,id,name,review_count,rating,phone,display_phone,price,coord_lat,coord_long,is_bakeries,is_desserts,is_icecream,is_cafe,is_donuts,is_cakeshop,is_bubbletea,is_chocolate,is_cupcakes,is_Other,rand_imp_price,knn_imp_price,is_successful,County
2206,FKjAriOhhGZJSlkqrk8zWg,I’Milky,6.013715156042802,16.0,1,1,1.0,40.7513413,-73.9864468,0,0,0,0,0,0,1,0,0,1,1.0,1.0,1,Manhattan
2207,QyxDeWTrZkK6A0-tTeIHhA,BonBon - A Swedish Candy Co.,4.74493212836325,20.25,1,1,2.0,40.7199472254083,-73.9897212365881,0,1,0,0,0,0,0,1,0,1,2.0,2.0,1,Manhattan
2209,srhEv1OqoK9W5JRdiMWDyw,Ayza Wine & Chocolate Bar,7.655390644826152,16.0,1,1,2.0,40.7471774721074,-73.987011312828,0,1,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2214,uqzVqsDfrsH2mWVGn_yOSQ,MooMooChaa,5.598421958998375,20.25,1,1,1.0,40.73294,-73.98597,0,0,0,0,0,0,1,0,0,1,1.0,1.0,1,Manhattan
2217,pHIcKkoReHTrTMgVux096g,The Meadow,4.653960350157523,20.25,1,1,3.0,40.72278,-73.99567,0,0,0,0,0,0,0,1,0,1,3.0,3.0,1,Manhattan
2223,g-K9RFraEyOoY3IgszBCeQ,Teazzi Tea Shop,5.2574953720277815,16.0,1,1,,40.7371,-73.99582,0,0,0,0,0,0,1,0,0,1,1.0,2.0,1,Manhattan
2228,EF4M55USa1ZNy1rP5Kuk2w,Chez Moi,6.148468295917647,16.0,0,0,3.0,40.6907305802403,-73.99551244328,0,1,0,0,0,0,0,0,0,0,3.0,3.0,1,Brooklyn
2230,tc9OKGv_GutKsDO0BiZ3yA,Lady Moo Moo Ice Cream,4.875197323201151,25.0,1,1,1.0,40.6815518229652,-73.9200956001878,0,1,1,0,0,0,0,0,0,0,1.0,1.0,1,Brooklyn
2232,l-qN-2S2hoXhoWtXJ0BX-A,Amorino Gelato,5.529429087511423,20.25,1,1,2.0,40.78379,-73.97825,0,1,1,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2234,txSykTj5nbwmpiVNoK_Dyg,Blue Ribbon Brasserie - SoHo,6.915723448631314,20.25,1,1,3.0,40.725456,-74.003027,0,1,0,0,0,0,0,0,0,1,3.0,3.0,1,Manhattan
2236,z9sRnN1gPyxz9SJ52XDWoQ,Chobani,6.5337888379333435,20.25,1,1,1.0,40.7256895490098,-74.0010523796082,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1,Manhattan
2239,lDT8tWq3vp5nKRNns1i2uQ,Katagiri Japanese Grocery,5.236441962829949,20.25,1,1,2.0,40.750942,-73.97706,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2242,UGbsl_7kKb0FY-I4HF2HIg,Chocolate Dip,4.465908118654584,16.0,1,1,,40.721797,-73.98856,0,0,0,0,0,0,0,0,0,1,1.0,2.0,1,Manhattan
2243,Vs8kQ4R381y27AH018gLpg,Supper,7.305188215393037,16.0,1,1,2.0,40.72290786539601,-73.98520720537888,0,1,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2244,I1X2vkOkdjwTL2MiKjvovQ,The Hideout Chai Bar,5.0369526024136295,20.25,1,1,1.0,40.7209790412755,-73.9910624415156,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1,Manhattan
2245,WwiQM06S-rTtXY4mXB4FuQ,Cocohodo,5.247024072160486,16.0,1,1,1.0,40.7634951174259,-73.8071145862341,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1,Queens
2247,0lMLRsJZSh2Uh1Eo0YrMPA,Eight Turn Crêpe,6.391917113392602,16.0,1,1,2.0,40.6911103552631,-73.98318508984897,0,0,1,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
2249,nHMDOIX32dGbfpuNUwsLNQ,AlMar,6.206575926724928,16.0,1,1,2.0,40.702662,-73.989177,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
2251,Xic74H7hA6Wa62QlVlw9Dw,Baonanas,4.418840607796598,20.25,1,1,,40.72085,-74.07053,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1,New Jersey
2254,V_ZWhNiB4Wqi7F981e5PTA,Alphabet Scoop,4.442651256490317,20.25,1,1,1.0,40.72778,-73.97995,0,0,1,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
2258,ae8AqaVJ0sUHT4eJwMq-Pg,Spot Dessert Bar,6.742880635791903,16.0,1,1,2.0,40.75924,-73.8326,0,1,1,0,0,0,0,0,0,0,2.0,2.0,1,Queens
2259,bW3mY-voyav37nU0uaLmNQ,Dante,6.461468176353717,16.0,1,1,2.0,40.72879,-74.00165,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2267,jYjJNB9qlmd6dbYZBaDjfw,Biao Sugar,6.0112671744041615,16.0,1,1,2.0,40.748280071327144,-73.98845807259094,0,0,0,0,0,0,1,0,0,0,2.0,2.0,1,Manhattan
2271,wzzFzwbpDFY2-eZIAbU9Hw,Van Leeuwen Ice Cream - Lower East Side,4.875197323201151,16.0,1,1,2.0,40.72151,-73.98735,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2273,S2cWAHIk9SK9151Dosclqw,Eddie's Sweet Shop,6.928537818164665,16.0,1,1,2.0,40.71009,-73.84728,0,1,1,0,0,0,0,0,0,0,2.0,2.0,1,Queens
2275,7Dp291PAk4ufpk6iQJpwsw,Mi Tea,5.170483995038151,20.25,1,1,2.0,40.72965,-74.00092,0,0,0,0,0,0,1,0,0,0,2.0,2.0,1,Manhattan
2278,jAaVnUKLITkuhzwXIe0vLQ,Cafe Mogador,7.255591274253665,20.25,1,1,2.0,40.719747,-73.959993,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
2282,MUnfUCPdxuvHI_oldK3LcQ,Chocolat Moderne,4.465908118654584,20.25,1,1,3.0,40.740633,-73.9927017,0,0,0,0,0,0,0,1,0,1,3.0,3.0,1,Manhattan
2284,sAnhdnb1IKt-d2hvFgGrWw,Raaka Chocolate,4.634728988229636,20.25,1,1,2.0,40.68121,-74.00718,0,0,0,0,0,0,0,1,0,0,2.0,2.0,1,Brooklyn
2285,rJfGgBleDYCVq2rkBr_w-Q,Barano,5.7745515455444085,20.25,1,1,3.0,40.710372,-73.96794,0,1,0,0,0,0,0,0,0,1,3.0,3.0,1,Brooklyn
2290,SjG7CnTIuUBIo9T4BThkGQ,Employees Only,7.38770923908104,16.0,1,1,3.0,40.73343,-74.00617,0,1,0,0,0,0,0,0,0,0,3.0,3.0,1,Manhattan
2292,q2Vq56jenOx8cXD2fCupYg,Leitao,4.912654885736052,20.25,1,1,3.0,40.73495,-74.00628,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1,Manhattan
2293,I6ombSl4D4YmlcyQOlkd5g,Kaylee's Creamery,5.62040086571715,20.25,1,1,2.0,40.74248,-73.98374,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2294,JEuIdK9hzci9g_TuwfnZ_w,Society Cafe,5.476463551931511,16.0,1,1,2.0,40.73621709073928,-73.99658457729866,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2297,IiLLntICUim7YREkIBU7lA,Outro,5.996452088619021,16.0,1,1,2.0,40.7327799573693,-73.9910601451993,0,0,0,1,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2301,PNMgV-L_ybLnGoxo2w1jvA,T-swirl Crepe,5.3471075307174685,16.0,1,1,1.0,40.7646387053277,-73.91694653147836,0,1,0,0,0,0,0,0,0,1,1.0,1.0,1,Queens
2305,sRWRA4dcN_NR1JGpuRVouA,Nan Xiang Xiao Long Bao - Manhattan,6.546785410760524,20.25,1,1,2.0,40.74822527534694,-73.9857786,0,1,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2307,sfmbuBNnp_NgswIFu2KjUQ,Emack and Bolio's,5.802118375377063,16.0,1,1,2.0,40.78282,-73.97834,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2312,uISMFUe-Y6raBoe6YkHjsg,Culture An American Yogurt Company,5.7899601708972535,20.25,1,1,2.0,40.67232,-73.98339,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
2314,WyiTT3VHjzowMnOnUpZ7TQ,Empellón,6.077642243349034,16.0,1,1,3.0,40.75972,-73.97472,0,1,0,0,0,0,0,0,0,1,3.0,3.0,1,Manhattan
2317,Cml6xpr5GNhC_xI6iinHFw,Dragon Tea,5.049856007249537,20.25,1,1,2.0,40.70853,-74.013628,0,0,0,0,0,0,1,0,0,0,2.0,2.0,1,Manhattan
2318,iyMRktXGBAIwuJYa74OOmg,Bang Cookies,4.7535901911063645,16.0,1,1,2.0,40.720265,-74.043122,1,1,0,0,0,0,0,0,0,0,2.0,2.0,1,New Jersey
2322,3kHqWLMrUAU3iK9-1dyRJw,Hex & Company,4.418840607796598,20.25,1,1,1.0,40.806595775543094,-73.9652416705522,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
2329,yVAD1dPNat6mSsNWOskibA,Bang Cookies,5.905361848054571,20.25,1,1,1.0,40.75567,-74.04607,1,1,0,0,0,0,0,0,0,1,1.0,1.0,1,New Jersey
2331,VzstANC68PM1BbyOcDXEtw,Donburiya,6.095824562432225,16.0,1,1,2.0,40.76528,-73.98326,0,1,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2335,4-1dpmVMG58i3J-oZAK_0A,Varsano's Chocolate,4.812184355372417,20.25,1,1,2.0,40.73212,-74.00173,0,0,0,0,0,0,0,1,0,1,2.0,2.0,1,Manhattan
2337,vec8jeVbbSGzVlStl0Xp_Q,Chikarashi,6.26530121273771,16.0,1,1,2.0,40.71792477072888,-73.99945752883555,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2339,b42PcC1nCP602fiXF0a9Xg,Barbalu Restaurant,5.846438775057725,16.0,1,1,2.0,40.7074747,-74.0020404,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2348,Km6BIQFgH-Jq0NVzDDYarA,Cha Cha Matcha,4.68213122712422,16.0,1,1,2.0,40.7254679,-73.9948038,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2349,YDZI1KrUitQgoOxW2QrmmQ,Debutea - Brooklyn,4.74493212836325,20.25,1,1,2.0,40.689225,-73.988117,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
2350,HL16QbOzwGRAfSo1PvYeVw,Wafels & Dinges,5.7899601708972535,16.0,1,1,2.0,40.75456332126843,-73.98405306146913,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2355,ARgsqTF1Rayf3rV2uo-3jg,Blue Marble,5.655991810819852,16.0,1,1,2.0,40.674999,-73.967049,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
2356,Uxb0ubgLGwvrDKjHxPqh8A,Neuhaus Belgian Chocolate,4.454347296253507,16.0,1,1,3.0,40.75946,-73.97493,0,0,1,0,0,0,0,1,0,0,3.0,3.0,1,Manhattan
2357,wUp0XV7RPDcMvgfxpvrgfw,Emack & Bolio's,6.19644412779452,16.0,1,1,2.0,40.77382,-73.95139,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2359,L7_MTRZyYp_i-cnH2CU4zQ,Dudley's,6.93537044601511,16.0,1,1,2.0,40.71798,-73.99042,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2360,X23tWTL2F3dVTo7RW373ag,Cafe Auburndale,5.683579767338681,16.0,1,1,2.0,40.7576076,-73.7890946,0,1,0,0,0,0,0,0,0,0,2.0,2.0,1,Queens
2364,_Hxab-vie2sR43GVdaimBQ,Island Pops,4.7535901911063645,20.25,1,1,2.0,40.6753342,-73.9501569,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
2365,jf3JRaxUYU93x8LFU-8gkA,GupShup,6.522092798170152,16.0,1,1,3.0,40.7368323318866,-73.9877132715179,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1,Manhattan
2368,npiIhpcWePbVT3JYEcy3zg,Wayan,6.480044561926653,16.0,1,1,3.0,40.7213813139202,-73.9950757664721,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1,Manhattan
2369,wusuW7VDDWEGKfOBbm2k_g,Xing Fu Tang,6.206575926724928,16.0,1,1,1.0,40.75816,-73.82982,0,1,0,0,0,0,1,0,0,1,1.0,1.0,1,Queens
2374,Ry9w-jFALWYhazi6jjyIKw,Rucola,6.329720905522696,16.0,1,1,2.0,40.68562,-73.98587,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
2377,TthttjDCINv6jOV28bEphg,Chip City - Astoria,6.580639137284949,20.25,1,1,2.0,40.7655337630129,-73.9192518515278,0,1,0,0,0,0,0,0,0,0,2.0,2.0,1,Queens
2379,qIxB1RevBrPSZD3PIu6DOw,Mango Mango Dessert,4.941642422609304,16.0,1,1,2.0,40.60421,-73.9979,0,1,0,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
2386,hSpZSqElyjHTfE4lQJ97Cg,Mareluna,4.394449154672439,20.25,1,1,,40.726787,-74.001836,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
2389,zyiauY6dhZa8WVmLQ83M2A,Miss Du’s Tea Shop,5.0238805208462765,20.25,1,1,2.0,40.71489,-73.99856,0,0,0,0,0,0,1,0,0,0,2.0,2.0,1,Manhattan
2394,RRc4Coiox3JywWe2RqeNxQ,Van Leeuwen Ice Cream - Rockefeller Center,5.438079308923196,16.0,1,1,,40.75893,-73.97958,0,1,1,0,0,0,0,0,0,0,1.0,2.0,1,Manhattan
2398,_gHV_ocOgIY6z7Sy_zfjEA,Van Leeuwen Ice Cream - Nolita,4.6913478822291435,16.0,1,1,2.0,40.721971,-73.996098,0,0,1,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2401,SkhNNDRDI3nYP7gtgjI_Rg,Läderach Chocolatier Suisse,4.394449154672439,16.0,1,1,,40.761747,-73.967906,0,0,0,0,0,0,0,1,0,0,1.0,2.0,1,Manhattan
2404,kRA-my14mpedXf9gTAGJSw,Blossom Ice Cream & The Poké,4.653960350157523,20.25,1,1,2.0,40.6892919,-73.99169479999999,0,0,1,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
2405,AKHA6ZU8uM3vmLwH2hqH_A,Loring Place,6.318968113746434,20.25,1,1,3.0,40.73293764919451,-73.99758608256435,0,1,0,0,0,0,0,0,0,1,3.0,3.0,1,Manhattan
2408,zgjELaaa1JQMmmObrxFB6Q,Modern Tea Shop,5.030437921392435,20.25,1,1,2.0,40.76178,-73.9871,0,0,0,0,0,0,1,0,0,0,2.0,2.0,1,Manhattan
2414,za9mYaRVWkwKkQfjRgvU0g,Taiwan Bear House,5.869296913133774,16.0,1,1,2.0,40.7147185237041,-73.9977966218067,0,0,0,0,0,0,1,0,0,1,2.0,2.0,1,Manhattan
2421,Du0oXdBy5aHFA-Zds5LWmw,Tache Artisan Chocolate,4.875197323201151,16.0,1,1,2.0,40.7206728,-73.9928878,0,0,0,0,0,0,0,1,0,1,2.0,2.0,1,Manhattan
2422,kmcgUxWhwlbmC-FAMTEF2g,Cafe d’Alsace,7.226936018493289,16.0,1,1,3.0,40.77944541371249,-73.95089905459484,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1,Manhattan
2423,fxN2HYA1uyrdkXR9XX-Uwg,I CE NY,6.385194398997726,16.0,1,1,1.0,40.7296251968846,-74.0009496311209,0,1,1,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
2425,tNxOyonJ1Rf5MdgdDoFzIg,Kausa,4.736198448394496,16.0,1,1,2.0,40.763837,-73.989084,0,1,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2426,-eY_CZYS7bQi1l_OUwd4YQ,Van Leeuwen Ice Cream - Prospect Heights,4.564348191467836,16.0,1,1,2.0,40.6804,-73.96822,0,1,1,0,0,0,0,0,0,1,2.0,2.0,1,Brooklyn
2429,QPEzLkO35OTYijFhs8d7-w,The Reading Room,4.553876891600541,20.25,1,1,,40.7555,-73.97802,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1,Manhattan
2432,rKCH4sbTgvclHdU2elFayw,Fine & Raw Chocolate Factory,4.442651256490317,16.0,1,1,2.0,40.709887892242584,-73.92259963928157,0,1,0,0,0,0,0,1,0,0,2.0,2.0,1,Brooklyn
2433,mr7ySdvwhvjHi8cp93eTAQ,JOOY Tea Shoppe,4.7535901911063645,20.25,1,1,2.0,40.76081681341628,-73.9912468,0,0,0,0,0,0,1,0,0,0,2.0,2.0,1,Manhattan
2439,RyVOeKAWLT2srJqpGNFHXw,Brasserie Le Mistral,4.762173934797756,16.0,1,1,,40.671555,-73.984566,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Brooklyn
2442,xQ445GaWVN5Aa3sFX9OoIg,Buvette,7.674617497364363,16.0,1,1,2.0,40.732704,-74.00434640955953,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2449,obFs12x7mgYPGxgalBd22w,Le Coucou,6.551080335043404,16.0,1,1,4.0,40.71909,-74.00013,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1,Manhattan
2450,pDwhlX9jNBGnjvyGR9jYWQ,Gabriel Kreuther,6.423246963533519,20.25,1,1,4.0,40.754546,-73.982556,0,0,0,0,0,0,0,0,0,1,4.0,4.0,1,Manhattan
2452,FiRB9Ek3Xo9JHwXgBYITYg,La Sirene,7.444248649496705,20.25,1,1,3.0,40.7243642217227,-74.005708694458,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1,Manhattan
2457,U7-IRgjOPyQz7VlGer-crQ,Patisserie Florentine,6.423246963533519,16.0,1,1,2.0,40.8932285,-73.9747762,1,1,0,0,0,0,0,0,0,0,2.0,2.0,1,New Jersey
2460,Gc7OVEIs4HodL4hw9U3C3w,Copinette,5.41164605185504,16.0,1,1,2.0,40.75407,-73.96623,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2463,nksLmvyhPeMDeaA2BPaC4A,Avra Rockefeller Center,4.718498871295094,16.0,1,1,,40.76054,-73.98099,0,1,0,0,0,0,0,0,0,1,1.0,2.0,1,Manhattan
2466,KkEzGYU2ghPcyUcJnPJ1ag,Délice Macarons,4.6913478822291435,25.0,1,1,2.0,40.655614,-74.305613,0,1,0,0,0,0,0,0,0,1,2.0,2.0,1,New Jersey
2467,BFU9KmbFDnEHZCvWBInaAA,Noisette Pastries,4.795790545596741,16.0,1,1,1.0,40.7683601,-73.9110031,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1,Queens
2469,7uGPAk8ELYABSzZhXhj7tA,Le Gigot,5.442417710521793,16.0,1,1,3.0,40.7314099,-74.00197,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1,Manhattan
2470,OppTOs3uBwOG29yF45lb8A,Mister French,4.762173934797756,16.0,1,1,,40.7393774,-73.9889987,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1,Manhattan
2472,9pI_G9xGiTY4YCcfe9eoPA,French Louie,6.144185634125646,16.0,1,1,2.0,40.6879459,-73.988257,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
2475,CsdS-L70jLn-exz34j8h5Q,L'avenue at Saks,4.997212273764115,16.0,1,1,3.0,40.758267086090314,-73.9768371,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1,Manhattan
2479,KIIYvTOc0Uv90aUHEGvoSg,La Grenouille,6.20455776256869,16.0,1,1,4.0,40.75961,-73.97562,0,0,0,0,0,0,0,0,0,1,4.0,4.0,1,Manhattan
2480,HRHL3mh5KoRmHvaaHSOMIQ,Palazzone 1960,6.0473721790462776,20.25,1,1,2.0,40.8929164200944,-74.2519455199493,1,1,0,0,0,0,0,0,0,0,2.0,2.0,1,New Jersey
2491,uU8e4UHOqlGgPtOuaVW0dg,Chocobar Cortes,6.0330862217988015,20.25,1,1,2.0,40.80738298601883,-73.92733223139571,0,0,0,0,0,0,0,1,0,0,2.0,2.0,1,Bronx
2494,0Q13lJ3OHXOuBVpN6jeTjw,Tartine,6.962243464266207,16.0,1,1,2.0,40.73635,-74.00346,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2506,PszZvrDqzgPpl6SQuk3K9Q,Endswell Bar & Bistro,4.844187086458591,20.25,0,0,2.0,40.68618,-73.97377,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Brooklyn
2510,Jwb556DrGTEZryeV7XgZmQ,Bar Primi,6.675823221634848,16.0,1,1,2.0,40.725639,-73.991714,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2511,l2b6HJGarUxoeLnM9syTmg,Compagnie des Vins Surnaturels,5.030437921392435,20.25,1,1,3.0,40.7205157,-73.9981652,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1,Manhattan
2518,ac_0dKs8vl_4VUFosSUg-Q,Pierre & Michel Authentic French Bakery,4.912654885736052,16.0,1,1,2.0,40.97951,-74.11988,0,0,0,0,0,1,0,0,0,1,2.0,2.0,1,New Jersey
2519,-AixNVwQogQlGjWKttuw5w,Double Dutch Espresso,5.564520407322694,16.0,1,1,2.0,40.805824,-73.953964,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2523,dFh4-WURB2M8oJitcEFdbw,Bona Bona Ice Cream,4.897839799950911,16.0,1,1,1.0,40.99980485140231,-73.66222513418515,0,1,1,0,0,0,0,0,0,1,1.0,1.0,1,New Jersey
2528,A8zppFZvBDGUKRSUrzJWMg,Chez Josephine,6.424869023905388,16.0,1,1,3.0,40.758628289225705,-73.9935057781295,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1,Manhattan
2532,HUEj_yVB1E2mNNxW5PqUtQ,Bistro Vendome,5.236441962829949,16.0,1,1,3.0,40.7588875,-73.961963,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1,Manhattan
2533,I6optu9x0JAf8oT5lqJ8qw,The Blue Dog Cookhouse & Bar,7.32052696227274,16.0,1,1,2.0,40.76244,-73.98674,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2536,5LqclCP-RTj61-5QNo0jZw,Maison Harlem,6.3578422665081,16.0,1,1,2.0,40.8121862892803,-73.9516100875101,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2542,7N6Jle8ovxzAiiwwtE77Yw,Le Pavillon,5.087596335232384,20.25,1,1,4.0,40.75284533722524,-73.97848111104443,0,0,0,0,0,0,0,0,0,0,4.0,4.0,1,Manhattan
2543,yEPaW2QZhY6Z2cYTuyFUig,Lady Mendl's Tea Salon,5.834810737062605,16.0,1,1,3.0,40.73596,-73.98696,0,1,0,0,0,0,0,0,0,1,3.0,3.0,1,Manhattan
2544,L9SKVe8qIvL_ZUrWwitdfQ,Château le Woof,5.043425116919247,20.25,1,1,2.0,40.7691527,-73.9353705,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Queens
2547,uA0ua1WnE43E0PrQxni65g,Poulette Rotisserie,5.236441962829949,16.0,1,1,2.0,40.7648963928223,-73.9875030517578,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2549,Ju_TCijjG-Durs9tAcjnIg,By the Way Bakery,4.990432586778736,20.25,1,1,2.0,40.995847,-73.881867,1,0,0,0,0,0,0,0,0,1,2.0,2.0,1,New Jersey
2554,Ve6GVzzJpR5QIIPdcn6ViQ,Mercato,6.957497370876951,16.0,1,1,3.0,40.75619,-73.9937,0,1,0,0,0,0,0,0,0,0,3.0,3.0,1,Manhattan
2557,ngrgNE6xT54amiZvxGttWw,Aubergine Cafe,5.877735781779639,16.0,1,1,2.0,40.7460689,-73.9149198,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Queens
2558,taq52SH3Re5g6UeM_uNFjg,R Patisserie,5.214935757608986,20.25,1,1,1.0,40.9091747002281,-73.7841916857726,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1,New Jersey
2560,VJp6W2UZR9HKRbPrY2ZCZw,Zeppieri & Sons Bakery,4.804021044733257,16.0,1,1,1.0,40.84692,-73.83177,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Bronx
2561,gPXDpeMmd95qDriKXYGjQQ,Ready To Eat,4.532599493153256,16.0,1,1,2.0,40.73405,-74.00642,0,1,0,0,0,0,0,0,0,1,2.0,2.0,1,Manhattan
2564,FkxRk1CUEhgBWRzFadkAaQ,Paper Coffee,5.25227342804663,16.0,1,1,2.0,40.74621,-73.9895,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2574,DiFMvho3nLYGtx8tr4Tcxw,Antoinette's Patisserie,5.288267030694535,20.25,1,1,1.0,40.990602,-73.8835733,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,New Jersey
2580,tmzWZtu9Nimn7Hfas9XmcA,Quality Bistro,5.808142489980444,16.0,1,1,4.0,40.763183,-73.979118,0,0,0,0,0,0,0,0,0,1,4.0,4.0,1,Manhattan
2584,mJeKLz8GC4x6HGWNun1CNA,Bar Bête,4.454347296253507,20.25,1,1,,40.6830415993956,-73.9928337145761,0,0,0,0,0,0,0,0,0,1,1.0,2.0,1,Brooklyn
2585,50fWXrNECQQYght4ZWeBXQ,Taureau,6.405228458030842,20.25,1,1,3.0,40.724525,-74.005652,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1,Manhattan
2586,ePbZr_yLV1K_wKkeedNjvw,Ichiban To-Go,4.465908118654584,20.25,1,1,2.0,40.741253,-74.046333,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,New Jersey
2593,7lO-Ncx_2omtf4Jbg2Agzg,Sugar Hill Cafe,6.089044875446846,20.25,1,1,1.0,40.8242199,-73.9456,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1,Manhattan
2600,fAPkN79fe7Gjq7A6fj6s9Q,Bistro Eloise,5.68697535633982,20.25,1,1,2.0,40.75878,-73.89165,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1,Queens
2603,2VpurA2lb-q90nmALklNcA,Perry St,6.90975328164481,16.0,1,1,3.0,40.73442,-74.00971,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1,Manhattan
2606,49_II_uzRkaXV1TuEFFg7g,Fat Witch Bakery,6.09807428216624,16.0,1,1,2.0,40.74209942452239,-74.00542045775467,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1,Manhattan
2618,ILwCoB-PD8n9ObGk_sac0A,Recette,4.700480365792417,20.25,1,1,,40.71326399774355,-73.95637202012806,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1,Brooklyn
2619,oMg7GX3V1-GPqBbRZQ9MEA,Angie's Café & Bakery,4.477336814478207,20.25,1,1,2.0,40.5376122011973,-74.3600023820753,1,0,0,0,0,0,0,0,0,1,2.0,2.0,1,New Jersey
2621,z6tXIo_91n3GiBM-ySsgIQ,Kung Fu Tea,5.58724865840025,20.25,1,1,1.0,40.72885,-73.98857,0,0,0,0,0,0,1,0,0,1,1.0,1.0,1,Manhattan
2623,kuSkLiSq9gHuytBBOOYeeQ,La Ripaille,4.948759890378168,16.0,1,1,3.0,40.73728,-74.00591,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1,Manhattan
2626,rPy1rO3KEsSiVO0DXfDN3g,Layaly Cafe,5.214935757608986,20.25,1,1,2.0,40.7574149828242,-73.9153653450743,0,0,0,1,0,0,0,0,0,1,2.0,2.0,1,Queens
